"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         100,      -4.264457097,      -1.138931351,      -2.314867729,       1.193020806,      -6.778357898,          1021.356,    0.005819268915,      0.0219461981,                 0,                 0,                 0,    -0.01663500184,    0.005819268915,      0.0219461981,                 0,       3.771298151,   0.0001500018564
          0,           0,         101,      -4.269412518,      -1.141555639,      -2.323588442,       1.189242229,      -6.775453594,          1021.356,    0.005793690853,     0.02186476081,                 0,                 0,                 0,    -0.01656912165,    0.005793690853,     0.02186476081,                 0,       3.773891526,   0.0001500018564
          0,           0,         102,      -4.276062523,      -1.143851888,      -2.332837647,       1.183789065,      -6.772575636,          1021.356,     0.00576851328,     0.02175956543,                 0,                 0,                 0,    -0.01649321748,     0.00576851328,     0.02175956543,                 0,       3.772127128,   0.0001500018564
          0,           0,         103,      -4.284238303,      -1.145859676,       -2.34246259,       1.176840543,      -6.769692805,          1021.356,    0.005743840395,     0.02164329597,                 0,                 0,                 0,    -0.01641119685,    0.005743840395,     0.02164329597,                 0,       3.768087983,   0.0001500018564
          0,           0,         104,      -4.293750339,      -1.147626162,      -2.352301321,       1.168599414,      -6.766815379,          1021.356,    0.005719770297,     0.02152804623,                 0,                 0,                 0,    -0.01632682929,    0.005719770297,     0.02152804623,                 0,       3.763795591,   0.0001500018564
          0,           0,         105,      -4.304383649,      -1.149202297,      -2.362207225,       1.159295013,      -6.763972288,          1021.356,    0.005696392642,     0.02142502036,                 0,                 0,                 0,    -0.01624364039,    0.005696392642,     0.02142502036,                 0,       3.761155823,   0.0001500018564
          0,           0,         106,      -4.315894336,       -1.15063932,      -2.372065727,       1.149184234,      -6.761173867,          1021.356,    0.005673786779,     0.02134426628,                 0,                 0,                 0,    -0.01616483028,    0.005673786779,     0.02134426628,                 0,       3.761908425,   0.0001500018564
          0,           0,         107,      -4.328008854,      -1.151985735,      -2.381802577,       1.138549238,        -6.7584182,          1021.356,    0.005652020215,     0.02129444171,                 0,                 0,                 0,    -0.01609321336,    0.005652020215,     0.02129444171,                 0,         3.7675806,   0.0001500018564
          0,           0,         108,      -4.340427317,      -1.153284868,      -2.391384353,       1.127690957,      -6.755698278,          1021.356,     0.00563114731,     0.02128261926,                 0,                 0,                 0,    -0.01603117462,     0.00563114731,     0.02128261926,                 0,        3.77944637,   0.0001500018564
          0,           0,         109,      -4.352831829,      -1.154573022,      -2.400811394,       1.116918091,      -6.753006209,          1021.356,    0.005611208095,     0.02131414684,                 0,                 0,                 0,    -0.01598063965,    0.005611208095,     0.02131414684,                 0,       3.798495169,   0.0001500018564
          0,           0,         110,      -4.364900109,      -1.155878251,      -2.410103276,       1.106532101,      -6.750336905,          1021.356,    0.005592227262,     0.02139258608,                 0,                 0,                 0,    -0.01594305846,    0.005592227262,     0.02139258608,                 0,        3.82541429,   0.0001500018564
          0,           0,         111,      -4.376323733,      -1.157219708,      -2.419278614,       1.096809569,      -6.747687595,          1021.356,    0.005574213499,     0.02151975055,                 0,                 0,                 0,    -0.01591940611,    0.005574213499,     0.02151975055,                 0,        3.86058958,   0.0001500018564
          0,           0,         112,      -4.386829438,      -1.158607617,      -2.428333719,       1.087983832,       -6.74505499,          1021.356,    0.005557159431,      0.0216958544,                 0,                 0,                 0,    -0.01591020401,    0.005557159431,      0.0216958544,                 0,       3.904126681,   0.0001500018564
          0,           0,         113,      -4.396201259,      -1.160043828,      -2.437226656,       1.080227783,      -6.742413385,          1021.356,    0.005541042449,     0.02191976163,                 0,                 0,                 0,    -0.01591556389,    0.005541042449,     0.02191976163,                 0,       3.955891303,   0.0001500018564
          0,           0,         114,      -4.404300701,      -1.161522927,      -2.445872464,       1.073639592,      -6.739756797,          1021.356,    0.005525826543,     0.02218930274,                 0,                 0,                 0,    -0.01593525171,    0.005525826543,     0.02218930274,                 0,       4.015562662,   0.0001500018564
          0,           0,         115,      -4.411081712,      -1.163033761,      -2.454151238,       1.068233154,       -6.73712528,          1021.356,    0.005511465001,     0.02250160863,                 0,                 0,                 0,    -0.01596876367,    0.005511465001,     0.02250160863,                 0,       4.082691014,   0.0001500018564
          0,           0,         116,      -4.416596912,      -1.164561176,      -2.461925482,       1.063935395,      -6.734533045,          1021.356,    0.005497903573,     0.02285341003,                 0,                 0,                 0,    -0.01601540306,    0.005497903573,     0.02285341003,                 0,       4.156749882,   0.0001500018564
          0,           0,         117,      -4.420992512,      -1.166087753,      -2.469060084,       1.060592278,      -6.731975283,          1021.356,    0.005485083575,     0.02324126552,                 0,                 0,                 0,    -0.01607434786,    0.005485083575,     0.02324126552,                 0,       4.237176189,   0.0001500018564
          0,           0,         118,       -4.42449187,        -1.1675954,      -2.475439551,       1.057983633,      -6.729443896,          1021.356,    0.005472944524,      0.0236617053,                 0,                 0,                 0,    -0.01614470247,    0.005472944524,      0.0236617053,                 0,       4.323395787,   0.0001500018564
          0,           0,         119,      -4.427370936,      -1.169066734,      -2.480980485,       1.055844413,      -6.726935499,          1021.356,    0.005461426074,     0.02411129949,                 0,                 0,                 0,    -0.01622553228,    0.005461426074,     0.02411129949,                 0,       4.414835826,   0.0001500018564
          0,           0,         120,      -4.429930938,      -1.170486267,      -2.485639449,       1.053888129,      -6.724443578,          1021.356,    0.005450469271,     0.02458667313,                 0,                 0,                 0,     -0.0163158838,    0.005450469271,     0.02458667313,                 0,       4.510927758,   0.0001500018564
          0,           0,         121,      -4.432473446,      -1.171841413,      -2.489416033,       1.051828341,      -6.721963946,          1021.356,    0.005440017255,      0.0250844925,                 0,                 0,                 0,    -0.01641479453,    0.005440017255,      0.0250844925,                 0,       4.611105319,   0.0001500018564
          0,           0,         122,      -4.435280873,      -1.173123298,      -2.492350063,       1.049395623,      -6.719493554,          1021.356,    0.005430015582,     0.02560144448,                 0,                 0,                 0,    -0.01652129724,    0.005430015582,     0.02560144448,                 0,       4.714801291,   0.0001500018564
          0,           0,         123,       -4.43860312,      -1.174327315,      -2.494512613,       1.046349405,      -6.717031559,          1021.356,    0.005420412285,     0.02613422328,                 0,                 0,                 0,    -0.01663442203,    0.005420412285,     0.02613422328,                 0,        4.82144566,   0.0001500018564
